date,item_name,price,price_per_unit,store,ppu_unit,alt_name,category
2024-11-16,"Fresh Broccoli Crowns, Each",1.84,1.98,Walmart,lb,Broccoli,Fresh Produce
2024-11-16,"Fresh Cilantro, Bunch",0.68,0.17,Walmart,oz,Cilantro,Fresh Produce
2024-11-16,"Fresh Color Bell Peppers, 3 Count",2.97,0.99,Walmart,count,Bell Peppers,Fresh Produce
2024-11-16,"Fresh Hass Avocados, Each",0.88,N/A,Walmart,N/A,Avocados,Fresh Produce
2024-11-16,"Fresh Italian Parsley Bunch, Each",0.88,N/A,Walmart,N/A,Parsley,Fresh Produce
2024-11-16,"Fresh Lemon, Each",0.68,N/A,Walmart,N/A,Lemon,Fresh Produce
2024-11-16,"Fresh Lime, Each",0.25,N/A,Walmart,N/A,Lime,Fresh Produce
2024-11-16,"Fresh Organic Basil, 0.5 oz Clamshell",1.98,3.96,Walmart,oz,Basil,Fresh Produce
2024-11-16,"Fresh Slicing Tomato, Each",1.43,1.98,Walmart,lb,Tomatoes,Fresh Produce
2024-11-16,"Fresh Strawberries, 1 lb Container",4.34,0.271,Walmart,oz,Strawberries,Fresh Produce
2024-11-16,"Fresh Whole Carrots, 1 lb Bag",1.08,0.068,Walmart,oz,Carrots,Fresh Produce
2024-11-16,"Fresh Whole Yellow Onion, Each",0.7,0.88,Walmart,lb,Onion,Fresh Produce
2024-11-16,"Garlic Bulb Fresh Whole, Each",0.72,4.48,Walmart,lb,Garlic,Fresh Produce
2024-11-16,"Great Value 100% Apple Juice, 96 fl oz",2.84,0.03,Walmart,fl oz,Apple Juice,Beverages
2024-11-16,"Great Value 100% Pasteurized Orange Juice with No Pulp, 52 fl oz",3.94,0.076,Walmart,fl oz,Orange Juice,Beverages
2024-11-16,"Great Value Alfredo Pasta Sauce, 16 Oz",1.82,0.114,Walmart,oz,Alfredo Sauce,Sauces/Canned Goods
2024-11-16,"Great Value All Natural Boneless Skinless Chicken Breasts, 3 lb (Frozen)",9.48,3.16,Walmart,lb,Chicken,Meat/Protein
2024-11-16,"Great Value All-Purpose Enriched Flour, 5LB Bag",2.38,0.03,Walmart,oz,Flour,Baking Goods
