date,item_name,price,price_per_unit,store,ppu_unit,alt_name,category
2024-08-18,"100% Apple Juice, 64 fl oz",2.09,0.033,Aldi,fl oz,Apple Juice,Beverages
2024-08-17,"2% Milk, 1 gal",2.85,2.85,Aldi,gal,Milk,Dairy
2024-08-17,"Active Dry Yeast Packets, 3 count",0.99,1.32,Aldi,oz,Dry Yeast,Baking Goods
2024-08-17,"All Purpose Flour, 5 lb",2.59,0.518,Aldi,lb,Flour,Baking Goods
2024-08-18,Avocado,1.79,1.79,Wegmans,each,Avocados,Fresh Produce
2024-08-17,"Avocados, each",0.95,0.95,Aldi,each,Avocados,Fresh Produce
2024-08-17,"Baking Potatoes, 5 lb",3.65,N/A,Aldi,N/A,Potatoes,Fresh Produce
2024-08-17,"Baking Powder, 8.1 oz",2.09,0.258,Aldi,oz,Baking Powder,Baking Goods
2024-08-17,"Baking Soda, 16 oz",0.99,0.062,Aldi,oz,Baking Soda,Baking Goods
2024-08-17,"Balsamic Vinegar of Modena, 16.9 fl oz",2.99,0.177,Aldi,oz,Balsamic Vinegar,Oils/Vinegars
2024-08-18,"Bananas, Sold by the Each",0.21,0.49,Wegmans,lb,Bananas,Fresh Produce
2024-08-17,"Bananas, per lb",0.16,0.485,Aldi,lb,Bananas,Fresh Produce
2024-08-17,"Basil, 0.75 oz",1.95,2.6,Aldi,oz,Basil,Fresh Produce
2024-08-18,Beefsteak Tomatoes,2.05,2.49,Wegmans,lb,Tomatoes,Fresh Produce
2024-08-18,"Black Tea Bags, 100 Count",2.19,0.022,Aldi,ct,Tea Bags,Beverages
2024-08-17,Broccoli Crowns,1.75,1.75,Aldi,lb,Broccoli,Fresh Produce
2024-08-18,Bulk Garlic,0.76,4.49,Wegmans,lb,Garlic,Fresh Produce
2024-08-17,"Canned Whole Kernel Golden Sweet Corn, 15.25 oz",0.69,0.045,Aldi,oz,Green Chiles,Sauces/Canned Goods
2024-08-17,"Carrots, 2 lb",1.55,0.775,Aldi,lb,Carrots,Fresh Produce
2024-08-17,"Chicken Broth, 32 oz",1.49,0.047,Aldi,oz,Chicken Stock,Sauces/Canned Goods
2024-08-17,"Chili Powder, 2.5 oz",1.25,0.5,Aldi,oz,Chili Powder,Condiments/Spices
2024-08-17,"Chopped Green Chiles, 4 oz Can",0.89,0.223,Aldi,oz,Green Chiles,Sauces/Canned Goods
2024-08-17,"Chunk Light Tuna in Water, 5 oz Can",1.25,0.25,Aldi,oz,Tuna,Sauces/Canned Goods
2024-08-18,Cilantro,1.99,1.99,Wegmans,oz,Cilantro,Fresh Produce
2024-08-17,Cilantro Bunch,0.75,0.75,Aldi,each,Cilantro,Fresh Produce
2024-08-18,"Cinnamon Crunch Squares, 19.3 oz",3.09,0.16,Aldi,oz,Cereal,Snacks
2024-08-18,"Classic Roast Medium Ground Coffee, 30.5 oz",8.49,0.278,Aldi,oz,Coffee,Beverages
2024-08-17,"Concord Grape Jelly, 30 oz",2.85,0.095,Aldi,oz,Jelly,Sauces/Canned Goods
2024-08-17,"Condensed Tomato Soup, 10.75 oz Can",1.39,0.129,Aldi,oz,Soups,Sauces/Canned Goods
2024-08-17,"Creamy Alfredo Sauce, 15 oz",1.69,0.113,Aldi,oz,Alfredo Sauce,Sauces/Canned Goods
2024-08-17,"Creamy Peanut Butter, 18 oz",2.19,0.122,Aldi,oz,Peanut Butter,Sauces/Canned Goods
2024-08-17,"Crushed Red Pepper, 1.5 oz",1.25,0.833,Aldi,oz,Red Pepper,Condiments/Spices
2024-08-17,"Deli Sliced Provolone Cheese, 8 oz",1.85,0.231,Aldi,oz,Sliced Cheese,Dairy
2024-08-18,"Deluxe Mixed Nuts with Sea Salt, 30 oz",13.75,0.458,Aldi,oz,Nuts,Snacks
2024-08-17,"Fajita Flour Tortillas, 20 count",2.19,0.095,Aldi,oz,Tortillas,Grains
2024-08-17,"Flat Leaf Spinach, 8 oz",1.65,0.206,Aldi,oz,Spinach,Fresh Produce
2024-08-17,Fresh 93% Lean 7% Fat Ground Beef,6.39,6.39,Aldi,lb,Beef,Meat/Protein
2024-08-17,Fresh Chicken Breasts,6.11,3.491,Aldi,lb,Chicken,Meat/Protein
2024-08-17,"Frozen Berry Medley, 32 oz",6.99,0.218,Aldi,oz,Frozen Fruit and Berries,Frozen Goods
2024-08-17,"Frozen Homestyle Waffles, 10 count",2.19,0.178,Aldi,oz,Waffle,Frozen Goods
2024-08-17,"Garlic, 3 pack",1.75,0.583,Aldi,ct,Garlic,Fresh Produce
2024-08-17,"Grade A Large White Eggs, 1 dozen",2.75,0.229,Aldi,ct,Eggs,Meat/Protein
2024-08-17,"Graham Cracker Pie Crust, 6 oz",1.65,0.275,Aldi,oz,Pie Crust,Frozen Goods
2024-08-17,"Granulated Sugar, 4 lb",3.29,0.823,Aldi,lb,Granulated Sugar,Baking Goods
2024-08-17,"Green Peppers, 3 pack",2.19,0.73,Aldi,ct,Bell Peppers,Fresh Produce
2024-08-17,"Ground Black Pepper, 3 oz",3.29,1.097,Aldi,oz,Black Pepper,Condiments/Spices
2024-08-17,"Hash Brown Patties, 20 count",6.05,0.302,Aldi,ct,Hash Browns,Snacks
2024-08-17,"Honey Bear, 12 oz",3.69,0.307,Aldi,oz,Honey,Baking Goods
2024-08-18,"Honey Smoked Turkey Breast & White Turkey, 1 lb",5.19,0.324,Aldi,oz,Turkey,Meat/Protein
2024-08-17,"Italian Bread Loaf, 16 oz",4.19,0.262,Aldi,oz,Sandwich Bread,Grains
2024-08-18,Italian Parsley,1.49,1.49,Wegmans,lb,Parsley,Fresh Produce
2024-08-18,Large Fresh Limes,0.5,N/A,Wegmans,N/A,Lime,Fresh Produce
2024-08-18,Lemons,0.79,0.79,Wegmans,each,Lemon,Fresh Produce
2024-08-17,"Lemons, 2 lb",4.29,2.145,Aldi,lb,Lemon,Fresh Produce
2024-08-17,"Limes, 1 lb",2.75,2.75,Aldi,lb,Lime,Fresh Produce
2024-08-18,"Movie Theater Butter Microwave Popcorn, 12 count",5.29,0.441,Aldi,x,Popcorn,Snacks
2024-08-17,"Mozzarella String Cheese, 12 count",2.59,0.216,Aldi,oz,String Cheese,Dairy
2024-08-17,"Nonfat Vanilla Blended Greek Yogurt, 32 oz",3.85,0.12,Aldi,oz,Greek Yogurt,Dairy
2024-08-18,"Orange Juice From Concentrate, 1 gal",8.15,0.064,Aldi,fl oz,Orange Juice,Beverages
2024-08-17,"Organic Apple Cider Vinegar, 33.8 oz",5.75,0.17,Aldi,fl oz,Apple Cider Vinegar,Oils/Vinegars
2024-08-18,Organic Broccoli,3.49,3.49,Wegmans,ct,Broccoli,Fresh Produce
2024-08-17,"Organic Coconut Oil, 14 oz",4.89,0.349,Aldi,oz,Coconut Oil,Oils/Vinegars
2024-08-17,"Organic Diced Tomatoes, 14 oz",1.45,0.1,Aldi,oz,Diced Tomatoes,Sauces/Canned Goods
2024-08-17,"Organic Ground Cinnamon, 1.5 oz",2.55,1.7,Aldi,oz,Cinnamon,Condiments/Spices
