date,item_name,price,price_per_unit,store,ppu_unit,alt_name,category
2025-02-02,"100% Apple Juice, 64 fl oz",1.89,0.03,Aldi,fl oz,Apple Juice,Beverages
2025-02-02,"2% Milk, 1 gal",3.25,N/A,Aldi,N/A,Milk,Dairy
2025-02-02,"Active Dry Yeast Packets, 3 count",1.09,1.453,Aldi,oz,Dry Yeast,Baking Goods
2025-02-02,"Baking Potatoes, 5 lb",4.39,N/A,Aldi,N/A,Potatoes,Fresh Produce
2025-02-02,"Baking Powder, 8.1 oz",2.15,0.265,Aldi,oz,Baking Powder,Baking Goods
2025-02-02,"Baking Soda, 16 oz",0.99,0.062,Aldi,oz,Baking Soda,Baking Goods
2025-02-02,"Balsamic Vinegar of Modena, 16.9 fl oz",2.75,0.163,Aldi,oz,Balsamic Vinegar,Oils/Vinegars
2025-02-02,"Bananas, per lb",0.16,0.485,Aldi,lb,Bananas,Fresh Produce
2025-02-02,"Black Tea Bags, 100 Count",1.99,0.02,Aldi,ct,Tea Bags,Beverages
2025-02-02,"Canned Whole Kernel Golden Sweet Corn, 15.25 oz",0.69,0.045,Aldi,oz,Green Chiles,Sauces/Canned Goods
2025-02-02,"Carrots, 2 lb",1.49,0.745,Aldi,lb,Carrots,Fresh Produce
2025-02-02,"Chicken Broth, 32 oz",1.29,0.04,Aldi,oz,Chicken Stock,Sauces/Canned Goods
2025-02-02,"Chili Powder, 2.5 oz",0.89,0.356,Aldi,oz,Chili Powder,Condiments/Spices
2025-02-02,"Chopped Green Chiles, 4 oz Can",0.95,0.237,Aldi,oz,Green Chiles,Sauces/Canned Goods
2025-02-02,"Chunk Light Tuna in Water, 5 oz Can",1.25,0.25,Aldi,oz,Tuna,Sauces/Canned Goods
2025-02-02,Cilantro,1.99,1.99,Wegmans,oz,Cilantro,Fresh Produce
2025-02-02,"Cinnamon Crunch Squares, 19.3 oz",3.09,0.16,Aldi,oz,Cereal,Snacks
2025-02-02,"Classic Roast Medium Ground Coffee, 30.5 oz",8.25,0.27,Aldi,oz,Coffee,Beverages
2025-02-02,"Concord Grape Jelly, 30 oz",2.85,0.095,Aldi,oz,Jelly,Sauces/Canned Goods
2025-02-02,"Condensed Tomato Soup, 10.75 oz Can",1.39,0.129,Aldi,oz,Soups,Sauces/Canned Goods
2025-02-02,"Creamy Alfredo Sauce, 15 oz",1.85,0.123,Aldi,oz,Alfredo Sauce,Sauces/Canned Goods
2025-02-02,"Creamy Peanut Butter, 18 oz",2.05,0.114,Aldi,oz,Peanut Butter,Sauces/Canned Goods
2025-02-02,"Crushed Red Pepper, 1.5 oz",0.89,0.593,Aldi,oz,Red Pepper,Condiments/Spices
2025-02-02,"Deli Sliced Provolone Cheese, 8 oz",1.99,0.249,Aldi,oz,Sliced Cheese,Dairy
2025-02-02,"Deluxe Mixed Nuts with Sea Salt, 30 oz",12.75,0.425,Aldi,oz,Nuts,Snacks
2025-02-02,"Fajita Flour Tortillas, 20 count",1.75,0.076,Aldi,oz,Tortillas,Grains
2025-02-02,"Flat Leaf Spinach, 8 oz",1.75,0.219,Aldi,oz,Spinach,Fresh Produce
2025-02-02,Fresh 93% Lean 7% Fat Ground Beef,5.99,5.99,Aldi,lb,Beef,Meat/Protein
2025-02-02,"Fresh Broccoli Crowns, Each",1.83,1.97,Walmart,lb,Broccoli,Fresh Produce
2025-02-02,Fresh Chicken Breasts,6.11,3.491,Aldi,lb,Chicken,Meat/Protein
2025-02-02,"Fresh Cilantro, Bunch",0.68,0.17,Walmart,oz,Cilantro,Fresh Produce
2025-02-02,"Fresh Color Bell Peppers, 3 Count",2.97,0.99,Walmart,count,Bell Peppers,Fresh Produce
2025-02-02,"Fresh Hass Avocados, Each",0.96,N/A,Walmart,N/A,Avocados,Fresh Produce
2025-02-02,"Fresh Lemon, Each",0.58,N/A,Walmart,N/A,Lemon,Fresh Produce
