date,item_name,price,price_per_unit,store,ppu_unit,alt_name,category
2024-08-18,"100% Apple Juice, 64 fl oz",2.09,0.033,Aldi,fl oz,Apple Juice,Beverages
2024-08-18,"2% Milk, 1 gal",2.85,2.85,Aldi,gal,Milk,Dairy
2024-08-18,"Active Dry Yeast Packets, 3 count",0.99,1.32,Aldi,oz,Dry Yeast,Baking Goods
2024-08-18,"All Purpose Flour, 5 lb",2.59,0.518,Aldi,lb,Flour,Baking Goods
2024-08-18,"Avocados, each",0.95,0.95,Aldi,each,Avocados,Fresh Produce
2024-08-18,"Baking Potatoes, 5 lb",3.65,N/A,Aldi,N/A,Potatoes,Fresh Produce
2024-08-18,"Baking Powder, 8.1 oz",2.09,0.258,Aldi,oz,Baking Powder,Baking Goods
2024-08-18,"Baking Soda, 16 oz",0.99,0.062,Aldi,oz,Baking Soda,Baking Goods
2024-08-18,"Balsamic Vinegar of Modena, 16.9 fl oz",2.99,0.177,Aldi,oz,Balsamic Vinegar,Oils/Vinegars
2024-08-18,"Bananas, per lb",0.16,0.485,Aldi,lb,Bananas,Fresh Produce
2024-08-18,"Basil, 0.75 oz",1.95,2.6,Aldi,oz,Basil,Fresh Produce
2024-08-18,"Black Tea Bags, 100 Count",2.19,0.022,Aldi,ct,Tea Bags,Beverages
2024-08-18,Broccoli Crowns,1.75,1.75,Aldi,lb,Broccoli,Fresh Produce
2024-08-18,"Canned Whole Kernel Golden Sweet Corn, 15.25 oz",0.69,0.045,Aldi,oz,Green Chiles,Sauces/Canned Goods
2024-08-18,"Carrots, 2 lb",1.55,0.775,Aldi,lb,Carrots,Fresh Produce
2024-08-18,"Chicken Broth, 32 oz",1.49,0.047,Aldi,oz,Chicken Stock,Sauces/Canned Goods
2024-08-18,"Chili Powder, 2.5 oz",1.25,0.5,Aldi,oz,Chili Powder,Condiments/Spices
2024-08-18,"Chopped Green Chiles, 4 oz Can",0.89,0.223,Aldi,oz,Green Chiles,Sauces/Canned Goods
