date,item_name,price,price_per_unit,sale_price,store
2024-09-15,"Rancho Meladuco Date Farm California-Grown Medjool Dates, Whole Fresh Un-Pitted, 1 lb. Box Dates",13.49,$13.49/lb,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Plum, Each",1.00,$3.32/lb,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Green Cabbage, Each",3.12,78.0 ¢/lb,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Sweet Potatoes Whole Fresh, Each (Batata Mameya)",1.02,$1.00/lb,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Long English Cucumber, Each",0.98,N/A,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Whole Yellow Onion, Each",0.75,94.0 ¢/lb,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Marketside Fresh Shredded Iceberg Lettuce, 8 oz Bag, Fresh",1.98,24.8 ¢/oz,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Bartlett Pears, Each",1.39,$1.98/lb,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Yellow Squash, Each",0.89,$1.48/lb,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Marketside Fresh Green Beans, 12 oz",2.47,20.6 ¢/oz,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Small Hass Avocado Bag, 5-6 Count",4.38,$4.38,3.46,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Minced Garlic, 8 oz Jar",3.14,39.3 ¢/oz,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Marketside Classic Iceberg Salad, 12 oz Bag, Fresh",1.98,16.5 ¢/oz,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Jalapeno Pepper, Approx. 3-5 per 0.25 Pound",0.39,$1.54/lb,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Spice World Fresh Garlic Sleeve, 3 Count",1.74,58.0 ¢/ea,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Tomato on the Vine, Bag (1.9 lbs/Bag Est.)",3.76,$1.98/lb,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Russet Baking Potatoes Whole Fresh, Each",0.92,$1.08/lb,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Red Grapefruit, Each",1.38,N/A,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Blackberries, 6 oz Container",2.67,44.5 ¢/oz,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Freshness Guaranteed Mild Pico De Gallo, 10 oz",3.18,31.8 ¢/oz,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Whole Carrots, 1 lb Bag",1.08,6.8 ¢/oz,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Freshness Guaranteed Fresh White Meat Chicken Salad with Cranberries, Celery, and Pecans, 12 oz",5.94,49.5 ¢/oz,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Marketside Organic Spring Mix Salad, 5 oz Clam Shell, Fresh",2.98,59.6 ¢/oz,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Honeycrisp Apple, Each",1.30,N/A,1.17,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
2024-09-15,"Fresh Cauliflower, Each",2.86,N/A,N/A,Walmart
2024-09-15,N/A,N/A,N/A,N/A,Walmart
