date,item_name,price,price_per_unit,sale_price,store
2025-10-09,"Great Value Organic Balsamic Vinegar of Modena, 8.45 fl oz",4.68,55.4 ¢/fl oz,N/A,Walmart
2025-10-09,"Great Value Parmesan Finely Shredded Cheese, 6 oz Bag",2.08,34.7 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Cauliflower, 12 oz Bag (Frozen)",1.16,9.7 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Cheeseburger Pasta Skillet Dinner, 5.8 oz (Shelf Stable)",1.28,22.1 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Mixed Vegetables, 32 oz Bag (Frozen)",2.58,8.1 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Steamable Fine Green Beans, 12 oz (Frozen)",1.97,16.4 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Fully Cooked Buffalo Style Chicken Wings, 22 oz (Frozen)",8.37,38.0 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Frozen Deluxe Stir Fry, Mixed Vegetables, 20 oz Bag",2.72,13.6 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Honey Graham Crackers, 14.4 oz, 8 Count",2.08,14.4 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Boneless Fully Cooked Breaded Chicken Bites, 24 oz (Frozen)",7.44,31.0 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Cinnamon Graham Crackers, 14.4 oz, 3 Count",2.08,14.4 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Deluxe Original Cheddar Macaroni & Cheese, 14 oz  (Shelf Stable Packaged Meal)",1.48,10.6 ¢/oz,N/A,Walmart
2025-10-09,"(6 pack) Great Value Jumbo Shell, 12 oz",11.04,15.3 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Canned Medium Diced Green Chiles, 4 oz",0.88,22.0 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Frozen Broccoli Stir Fry, Mixed Vegetables, 20 oz Bag",2.72,13.6 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Sweet Corn on the Cob, 6 Count (Frozen)",2.12,11.8 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Sweet Potatoes, 10 oz (Frozen)",1.82,18.2 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Pancake & Sausage on a Stick, 30 oz, 12 Count (Frozen). Allergens Wheat, Milk, Eggs, Soy",7.46,24.9 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Frozen Riced Cauliflower, 12 oz (Frozen)",2.24,18.7 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Frozen Whole Kernel Corn, 32 oz Steamable Bag",2.48,7.8 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Taters Seasoned and Shredded Potatoes, 32 oz, 2 lbs (Frozen)",2.97,9.3 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Fiesta Blend Finely Shredded Cheese, 8 oz Bag",1.97,24.6 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Seasoned Potato Hash Brown Patties, Shredded, 22.5 oz, 10 Count (Frozen)",3.42,15.2 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Manicotti, 8 oz",1.84,23.0 ¢/oz,N/A,Walmart
2025-10-09,"Great Value White Sandwich Bread, 20 oz",1.42,7.1 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Yeast Dinner Rolls, 15oz, 10 Count (Frozen)",3.47,23.1 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Frozen Baby Lima Beans, Gluten-Free, 12 oz Steamable Bag",1.62,13.5 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Saltine Crackers, 16 oz, 4 Count",1.84,11.5 ¢/oz,N/A,Walmart
2025-10-09,"Great Value No Salt Added Cut Green Beans, 14.5 oz",0.76,5.2 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Original Diced Tomatoes with Green Chilies, 10 oz",0.96,9.6 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Vanilla Creme Flavor Sandwich Cookies, 25 oz",2.68,10.7 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Pork Egg Rolls, 10.8 oz, 4 Count",2.98,27.6 ¢/oz,N/A,Walmart
2025-10-09,"Great Value Sharp Cheddar Finely Shredded Cheese, 16 oz Bag",3.48,21.8 ¢/oz,N/A,Walmart
