date,item_name,price,price_per_unit,sale_price,store
2024-10-11,"Rancho Meladuco Date Farm California-Grown Medjool Dates, Whole Fresh Un-Pitted, 1 lb. Box Dates",13.49,$13.49/lb,N/A,Walmart
2024-10-11,"Fresh Banana, Each",0.24,50.0 ¢/lb,N/A,Walmart
2024-10-11,"Fresh Strawberries, 1 lb Container",2.92,18.3 ¢/oz,N/A,Walmart
2024-10-11,Fresh Sweet Corn on the Cob (1 each),0.75,N/A,N/A,Walmart
2024-10-11,"Fresh Cucumber, Each",0.72,N/A,N/A,Walmart
2024-10-11,"Fresh Hass Avocados, Each",0.88,N/A,N/A,Walmart
2024-10-11,"Fresh Roma Tomato, Each",0.25,98.0 ¢/lb,N/A,Walmart
2024-10-11,"Fresh Green Bell Pepper, Each",0.86,N/A,N/A,Walmart
2024-10-11,"Cantaloupe, each",2.98,N/A,N/A,Walmart
2024-10-11,"Fresh Iceberg Lettuce, Each",1.88,N/A,N/A,Walmart
2024-10-11,1lb Baby Peeled Carrots,1.32,8.3 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Clementines, 3 lb. Bag",4.98,$1.66/lb,N/A,Walmart
2024-10-11,"Fresh Green Onions Bunch, Each",0.98,N/A,N/A,Walmart
2024-10-11,"Marketside Fresh Organic Bananas, Bunch",2.08,74.0 ¢/lb,N/A,Walmart
2024-10-11,"Fresh Whole Russet Potatoes , 5lb bag",4.28,$4.28,2.78,Walmart
2024-10-11,"Fresh Lemon, Each",0.68,N/A,N/A,Walmart
2024-10-11,"Fresh Broccoli Crowns, Each",1.34,$1.78/lb,N/A,Walmart
2024-10-11,"Fresh Lime, Each",0.25,N/A,N/A,Walmart
2024-10-11,Fresh Green Seedless Grapes (2.25 lbs/Bag Est.),4.46,N/A,3.78,Walmart
2024-10-11,"Fresh Cilantro, Bunch",0.68,17.0 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Red Seedless Grapes, Bag (2.25 lbs/Bag Est.)",5.56,N/A,4.72,Walmart
2024-10-11,"Fresh Mini Cucumbers, 16 oz",1.97,12.3 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Zucchini Squash, Each",0.93,$1.47/lb,N/A,Walmart
2024-10-11,"Freshness Guaranteed Sliced White Mushrooms, 8 oz",1.97,24.6 ¢/oz,N/A,Walmart
2024-10-11,"Asparagus, Bunch",3.67,N/A,N/A,Walmart
2024-10-11,"Fresh Yellow Peach, Each",1.36,$2.42/lb,N/A,Walmart
2024-10-11,"Marketside Caesar Salad Kit, 11.55 oz Bag, Fresh",3.98,$3.98,3.48,Walmart
2024-10-11,"Fresh Pineapple, Each",2.18,N/A,N/A,Walmart
2024-10-11,"Fresh Whole Red Onion, Each",0.91,$1.14/lb,N/A,Walmart
2024-10-11,"Marketside Fresh Spinach, 10 oz Bag, Fresh",1.98,19.8 ¢/ounces,N/A,Walmart
2024-10-11,"Fresh Celery Stalk, Each",1.88,$1.88,0.98,Walmart
2024-10-11,"Fresh Blueberries, 18 oz Container",7.24,40.2 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Strawberries, 2 lb Container",5.74,17.9 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Blueberries, 1 Pint Container",4.97,45.2 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Color Bell Peppers, 3 Count",3.24,$1.08/count,N/A,Walmart
2024-10-11,"Fresh Romaine Lettuce Hearts 3 Count, Each",3.18,$1.06/ea,N/A,Walmart
2024-10-11,"Fresh Cherubs Grape Tomatoes, 10 oz Package",2.98,$2.98,2.48,Walmart
2024-10-11,"Fresh Gala Apples, 3 lb Bag",4.42,$4.42,3.68,Walmart
2024-10-11,"Fresh Yellow Onions, 3 lb Bag",4.38,$4.38,2.48,Walmart
2024-10-11,"Fresh Plum, Each",1.23,$3.32/lb,N/A,Walmart
2024-10-11,"Fresh Seedless Watermelon, Each",5.98,N/A,N/A,Walmart
2024-10-11,N/A,N/A,N/A,N/A,Walmart
2024-10-11,N/A,N/A,N/A,N/A,Walmart
2024-10-11,N/A,N/A,N/A,N/A,Walmart
2024-10-11,"Rancho Meladuco Date Farm California-Grown Medjool Dates, Whole Fresh Un-Pitted, 1 lb. Box Dates",13.49,$13.49/lb,N/A,Walmart
2024-10-11,"Fresh Slicing Tomato, Each",1.43,$1.98/lb,N/A,Walmart
2024-10-11,"Fresh Green Cabbage, Each",3.01,87.0 ¢/lb,N/A,Walmart
2024-10-11,"Sweet Potatoes Whole Fresh, Each (Batata Mameya)",1.21,N/A,1.06,Walmart
2024-10-11,"Fresh Minced Garlic, 8 oz Jar",3.14,39.3 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Whole Yellow Onion, Each",0.70,88.0 ¢/lb,N/A,Walmart
2024-10-11,"Fresh Long English Cucumber, Each",0.98,N/A,N/A,Walmart
2024-10-11,"Fresh Small Hass Avocado Bag, 5-6 Count",4.38,$4.38,3.14,Walmart
2024-10-11,"Garlic Bulb Fresh Whole, Each",0.72,$4.48/lb,N/A,Walmart
2024-10-11,"Marketside Fresh Shredded Iceberg Lettuce, 8 oz Bag, Fresh",1.98,24.8 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Grape Tomato, 10 oz Package",2.23,22.3 ¢/oz,N/A,Walmart
2024-10-11,"Marketside Fresh Green Beans, 12 oz",2.47,20.6 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Yellow Squash, Each",1.10,$1.48/lb,N/A,Walmart
2024-10-11,"Fresh Honeycrisp Apples, 3 lb Bag",5.27,$1.76/lb,N/A,Walmart
2024-10-11,"Marketside Classic Iceberg Salad, 12 oz Bag, Fresh",1.98,16.5 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Jalapeno Pepper, Approx. 3-5 per 0.25 Pound",0.39,$1.54/lb,N/A,Walmart
2024-10-11,"Fresh Tomato on the Vine, Bag (1.9 lbs/Bag Est.)",3.88,$1.98/lb,N/A,Walmart
2024-10-11,"Fresh Red Grapefruit, Each",1.38,N/A,N/A,Walmart
2024-10-11,"Fresh Honeycrisp Apple, Each",1.30,$1.97/lb,N/A,Walmart
2024-10-11,"Russet Baking Potatoes Whole Fresh, Each",0.92,$1.08/lb,N/A,Walmart
2024-10-11,"Fresh Organic Mini Sweet Peppers, 8 Ounce Bag",3.46,43.3 ¢/oz,N/A,Walmart
2024-10-11,Tasteful Selections Honey Gold 2-Bite Baby Potatoes 24oz,3.94,16.4 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Whole Carrots, 1 lb Bag",1.08,6.8 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Blackberries, 6 oz Container",2.67,44.5 ¢/oz,N/A,Walmart
2024-10-11,"Freshness Guaranteed Mild Pico De Gallo, 10 oz, Gluten-Free",3.18,31.8 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Organic Honeycrisp Apples, 2 lb Pouch",5.72,$2.86/lb,N/A,Walmart
2024-10-11,"Freshness Guaranteed Fresh White Meat Chicken Salad with Cranberries, Celery, and Pecans, 12 oz",5.94,49.5 ¢/oz,N/A,Walmart
2024-10-11,"Marketside Organic Spring Mix Salad, 5 oz Clam Shell, Fresh",2.98,59.6 ¢/oz,N/A,Walmart
2024-10-11,"Marketside Fresh Sugar Snap Peas, 8 oz",2.47,30.9 ¢/oz,N/A,Walmart
2024-10-11,"Marketside Tri-Color Cole Slaw, 16 oz Bag, Fresh",2.24,$2.24,1.97,Walmart
2024-10-11,"Freshness Guaranteed Pineapple Chunks, 16 oz",4.58,28.6 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Navel Orange, Each",0.98,$0.98,0.88,Walmart
2024-10-11,"Fresh Cauliflower, Each",2.86,N/A,N/A,Walmart
2024-10-11,"Fresh Whole Sweet Onion, Each",1.07,$1.24/lb,N/A,Walmart
2024-10-11,"Taylor Farms Green Goddess Ranch Mini Salad Kit, 4.55 oz Bag, Fresh",1.98,43.5 ¢/oz,N/A,Walmart
2024-10-11,"Broccoli Florets, 12 oz",2.47,20.6 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Whole White Mushrooms, 8 oz",1.87,23.4 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Brussels Sprouts, 1 lb Bag",2.98,18.6 ¢/oz,N/A,Walmart
2024-10-11,"Organic Marketside Fresh Baby Peeled Carrots, 1 lb Bag",1.66,10.4 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Lemons, 2 lb Bag",3.92,$1.96/lb,N/A,Walmart
2024-10-11,"Taylor Farms Turkey & Cheddar Snack Pack, 6 oz",2.97,49.5 ¢/oz,N/A,Walmart
2024-10-11,N/A,N/A,N/A,N/A,Walmart
2024-10-11,N/A,N/A,N/A,N/A,Walmart
2024-10-11,"Rancho Meladuco Date Farm California-Grown Medjool Dates, Whole Fresh Un-Pitted, 1 lb. Box Dates",13.49,$13.49/lb,N/A,Walmart
2024-10-11,SWEET MINI PEPPERS,3.24,20.3 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Personal Watermelon, Each",3.87,N/A,N/A,Walmart
2024-10-11,"Fresh Raspberries, 12 oz Container",6.14,51.2 ¢/oz,N/A,Walmart
2024-10-11,"Freshness Guaranteed Diced Fresh Yellow Onions, 8 oz",2.88,36.0 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Yellow Nectarine, Each",1.19,$2.97/lb,N/A,Walmart
2024-10-11,"Fresh Red Bell Pepper, 1 Each",1.48,N/A,N/A,Walmart
2024-10-11,"Fresh Gala Apple, Each",0.69,$1.37/lb,N/A,Walmart
2024-10-11,"Concord Foods Lemon Juice, No Pulp, from Concentrate, 4.5 oz",0.98,21.8 ¢/fl oz,N/A,Walmart
2024-10-11,"Marketside Organic Fresh Romaine Lettuce Hearts, 3 Pack",3.76,31.3 ¢/oz,N/A,Walmart
2024-10-11,"Freshness Guaranteed Cut Watermelon, 16 oz",4.58,28.6 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Navel Oranges, 4 lb Bag",5.97,$1.49/lb,N/A,Walmart
2024-10-11,"Sweet Potatoes Whole Fresh, 3 lb Bag",2.98,99.3 ¢/lb,N/A,Walmart
2024-10-11,"Marketside Caesar Salad Kit Family Size, 17.8 oz Bag, Fresh",4.98,$4.98,4.48,Walmart
2024-10-11,"Fresh Whole Brown Mushrooms, 8 oz",2.28,28.5 ¢/oz,N/A,Walmart
2024-10-11,"Marketside Fresh Baby Spinach, 6 oz Bag, Fresh",2.18,36.3 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Red Radish, Bunch",1.47,N/A,N/A,Walmart
2024-10-11,"Fresh Whole White Onions, Each",1.18,$1.28/lb,N/A,Walmart
2024-10-11,"Fresh Baby-Cut Carrots, 2lb Bag",2.52,7.9 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Carrot Chips, 1 lb Bag",1.87,11.7 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Pomegranate, Each",1.98,N/A,N/A,Walmart
2024-10-11,"Fresh Idaho Potatoes, 5 lb Bag",3.38,67.6 ¢/lb,N/A,Walmart
2024-10-11,"Fresh Sweet Onions, 3 lb Bag",3.68,$1.23/lb,N/A,Walmart
2024-10-11,"Fresh Strawberries, 8.8 oz Container",1.88,21.4 ¢/oz,N/A,Walmart
2024-10-11,"Marketside Sunflower Bacon Crunch Chopped Salad Kit, 10.6 oz Bag, Fresh",3.98,$3.98,3.48,Walmart
2024-10-11,"Marketside Asian Chopped Salad Kit, 10.6 oz Bag, Fresh",3.98,$3.98,3.48,Walmart
2024-10-11,"Fresh Cherubs Grape Tomatoes, 16.5 oz Package",4.48,28.0 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Ginger Root, Each",0.92,$3.67/lb,N/A,Walmart
2024-10-11,"Fresh Medley Baby Potatoes, 1.5 lb Bag",3.94,$2.63/lb,N/A,Walmart
2024-10-11,"Marketside Chef Salad with Uncured Ham and Turkey, 7.25 oz Bowl (Fresh)",2.97,41.0 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Sliced Baby Bella Mushrooms, 8 oz",2.38,29.8 ¢/oz,N/A,Walmart
2024-10-11,"Marketside Caesar Chopped Salad Kit, 8.8 oz Bag, Fresh",3.98,$3.98,3.48,Walmart
2024-10-11,"Marketside Caesar Salad with Chicken, 6.25 oz Bowl (Fresh)",2.97,47.5 ¢/oz,N/A,Walmart
2024-10-11,"Marketside Premium Romaine Salad Blend, 9 oz Bag, Fresh",3.24,36.0 ¢/oz,N/A,Walmart
2024-10-11,"Russet Potatoes, 10 lb Bag, Whole",6.97,69.7 ¢/lb,N/A,Walmart
2024-10-11,"Fresh Celery Sticks, 20 oz Bag",2.86,14.3 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Green Kale Bunch, Each",1.48,N/A,N/A,Walmart
2024-10-11,N/A,N/A,N/A,N/A,Walmart
2024-10-11,"Taylor Farms BLT Salad with Chicken and Bacon, 6.5 oz (Fresh)",2.97,45.7 ¢/oz,N/A,Walmart
2024-10-11,N/A,N/A,N/A,N/A,Walmart
2024-10-11,"Nasoya Refrigerated Soy Extra Firm Organic Tofu, 14 oz",2.98,$3.39/lb,N/A,Walmart
2024-10-11,N/A,N/A,N/A,N/A,Walmart
2024-10-11,"Fresh Blackberries, 12 oz Container",4.94,41.2 ¢/oz,N/A,Walmart
2024-10-11,N/A,N/A,N/A,N/A,Walmart
2024-10-11,N/A,N/A,N/A,N/A,Walmart
2024-10-11,N/A,N/A,N/A,N/A,Walmart
2024-10-11,"Rancho Meladuco Date Farm California-Grown Medjool Dates, Whole Fresh Un-Pitted, 1 lb. Box Dates",13.49,$13.49/lb,N/A,Walmart
2024-10-11,"Green Giant Extra Sweet Corn on The Cob, 12 oz, 12 Ct (Frozen)",4.93,41.1 ¢/ea,N/A,Walmart
2024-10-11,"Fresh Black Seedless Grapes, Bag (2.25 lbs/Bag Est.)",5.13,N/A,3.78,Walmart
2024-10-11,"Fresh Large Hass Avocado Bag, 3- 4 Count",6.58,N/A,N/A,Walmart
2024-10-11,"Spice World Fresh Garlic Sleeve, 3 Count",1.74,58.0 ¢/ea,N/A,Walmart
2024-10-11,"Fresh Shredded Carrots, 10 oz Bag",1.87,18.7 ¢/oz,N/A,Walmart
2024-10-11,"Green Giant Fresh Washed & Trimmed Green Leaf Lettuce, 7 oz",2.97,42.4 ¢/oz,N/A,Walmart
2024-10-11,"Organic Fresh Whole Carrots, 2 lb Bag",2.14,6.7 ¢/oz,N/A,Walmart
2024-10-11,"Marketside Fresh Halved Brussels Sprouts, 12 oz",3.28,27.3 ¢/oz,N/A,Walmart
2024-10-11,"Freshness Guaranteed Cantaloupe Chunks, 16 oz",4.12,25.8 ¢/oz,N/A,Walmart
2024-10-11,"Marketside Fresh Celery Sticks, 1.6 oz, 4 Pack",1.97,30.8 ¢/oz,N/A,Walmart
2024-10-11,"Taylor Farms Caesar Mini Salad Kit, 4.42 oz Bag, Fresh",1.98,44.8 ¢/oz,N/A,Walmart
2024-10-11,"Fresh Raspberries, 6 oz Container",3.27,54.5 ¢/ea,N/A,Walmart
2024-10-11,"Marketside Cobb Salad with Turkey and Uncured Bacon Salad, 7.25 oz Bowl (Fresh)",2.97,41.0 ¢/oz,N/A,Walmart
