date,item_name,price,price_per_unit,sale_price,store
2025-12-16,"Great Value Organic Balsamic Vinegar of Modena, 8.45 fl oz",4.68,55.4 ¢/fl oz,N/A,Walmart
2025-12-16,"Great Value White Sandwich Bread, 20 oz",1.42,7.1 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Taters Seasoned and Shredded Potatoes, 32 oz, 2 lbs (Frozen)",2.97,9.3 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Purified Drinking Water, 16.9 Fl. Oz., 40 Count",5.47,0.8 ¢/fl oz,N/A,Walmart
2025-12-16,"Great Value Naturally Hickory Smoked Sliced Bacon, 12 oz",4.24,35.3 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Large White Eggs, 18 Count",2.92,16.2 ¢/count,N/A,Walmart
2025-12-16,"Great Value Seasoned Potato Hash Brown Patties, Shredded, 22.5 oz, 10 Count (Frozen)",3.42,15.2 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Whole Vitamin D Milk, Gallon, Plastic, Jug, 128 fl oz",3.29,2.6 ¢/fl oz,N/A,Walmart
2025-12-16,"Great Value Pure Granulated Sugar, 4 lb",N/A,N/A,"3.07, Was $3.46",Walmart
2025-12-16,"Great Value Butter Flavor Flaky Jumbo Biscuits, 8 Count, Shellfish Free",1.84,11.5 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Tomato Ketchup, 32 oz",1.97,6.2 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Chunk Light Tuna in Water, 5 oz, 4 Pack",3.84,19.2 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Colby Jack Finely Shredded Cheese, 8 oz Bag",1.97,24.6 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Sweet Cream Salted Butter, 16 oz Box, 4 Sticks",3.67,22.9 ¢/oz,N/A,Walmart
2025-12-16,"Great Value White Round Top Bread Loaf, 20 oz",1.42,7.1 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Fiesta Blend Finely Shredded Cheese, 8 oz Bag",1.97,24.6 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Mozzarella Cheese Sticks Appetizer, 17.4 oz Carton (Frozen)",4.96,28.5 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Cinnamon French Toast Sticks, 16 oz, Box (Frozen)",3.16,19.8 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Peanut Butter Wafer Bars, 2 oz, 6 Packs",2.47,20.6 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Medium Soft Taco Flour Tortillas, 16 oz, 10 Count",1.98,12.4 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Crinkle Cut French Fried Potatoes, 32 oz Bag (Frozen)",2.97,9.3 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Garlic Powder, 3.4 oz",N/A,N/A,"1.00, Was $1.24",Walmart
2025-12-16,"Great Value Flaky & Buttery Crescent Rolls, 8 oz, 8 Count - No Peanuts, Tree Nuts, or Sesame",1.98,24.8 ¢/oz,N/A,Walmart
2025-12-16,"Great Value 1% Low-fat Chocolate Milk Half Gallon, Plastic, Jug, 64 Fl Oz",1.74,2.7 ¢/fl oz,N/A,Walmart
2025-12-16,"Great Value Cut Green Beans, Canned Green Beans, 14.5 oz Can",N/A,N/A,"0.50, Was $0.76",Walmart
2025-12-16,"Great Value Garlic Texas Toast, 11.25 oz (8 Count), Frozen",N/A,N/A,"1.97, Was $2.24",Walmart
2025-12-16,"Great Value Original Sour Cream, 16 oz Tub",1.88,11.8 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Glazed Honey Buns, 10.5 oz, 6 Count",2.47,23.5 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Spaghetti, 16 oz",0.98,6.1 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Root Beer Soda, 2 Liter Bottle",N/A,N/A,"1.00, Was $1.22",Walmart
2025-12-16,"Great Value Onion Powder, 3.25 oz",N/A,N/A,"1.00, Was $1.24",Walmart
2025-12-16,"Great Value Golden Sweet Whole Kernel Corn, 15 oz",N/A,N/A,"0.50, Was $0.76",Walmart
2025-12-16,"Great Value Mayonnaise, 30 fl oz",3.42,11.4 ¢/fl oz,N/A,Walmart
2025-12-16,"Great Value Penne Pasta, 16 oz",0.98,6.1 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Grated Parmesan Cheese, 16 oz Bottle",5.48,34.3 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Hamburger Buns, 11 oz, 8 Count",1.43,13.0 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Minced Garlic in Water, 8 Ounce Jar",2.16,27.0 ¢/oz,N/A,Walmart
2025-12-16,"Great Value Light Brown Sugar, 32 oz",N/A,N/A,"1.97, Was $2.22",Walmart
2025-12-16,"Great Value Hot Dog Buns, White, 11 oz, 8 Count",1.43,13.0 ¢/oz,N/A,Walmart
2025-12-16,"Great Value French Vanilla Coffee Creamer, 32 fl oz",2.76,8.6 ¢/fl oz,N/A,Walmart
2025-12-16,"Great Value Berry Punch, 59 oz",1.64,2.8 ¢/fl oz,N/A,Walmart
2025-12-16,N/A,N/A,N/A,N/A,Walmart
2025-12-16,N/A,N/A,N/A,N/A,Walmart
2025-12-16,N/A,N/A,N/A,N/A,Walmart
date,item_name,price,price_per_unit,sale_price,store
2025-12-16,"Fresh Banana, Each",0.20,50.0 ¢/lb,N/A,Walmart
2025-12-16,"Fresh Green Seedless Grapes, Bag (2.25 lbs/Bag Est.)",4.43,$1.97/lb,N/A,Walmart
2025-12-16,"Fresh Roma Tomato, Each",0.23,92.0 ¢/lb,N/A,Walmart
2025-12-16,"Fresh Honeycrisp Apples, 3 lb Bag",5.97,$1.99/lb,N/A,Walmart
2025-12-16,"Lucky Seoul Original Kimchi, 14 oz Jar",4.87,34.8 ¢/oz,N/A,Walmart
2025-12-16,"Lucky Seoul Vegan Kimchi, 14 oz Jar",4.87,34.8 ¢/oz,N/A,Walmart
2025-12-16,"Fresh Envy Apples, 3 lb Bag",5.97,$1.99/lb,N/A,Walmart
2025-12-16,"Spice World Easy Onion, 9.5 oz Jar",10.00,$1.05/oz,N/A,Walmart
2025-12-16,"Fresh Strawberries, 1 lb",4.56,28.5 ¢/oz,N/A,Walmart
2025-12-16,"Fresh Hass Avocados, Each",N/A,N/A,"0.56, Was $0.87",Walmart
2025-12-16,Dehydrated Dried Green Bell Pepper by It's Delish - 12 Oz Jumbo Reusable Container - Sealed to Maintain Freshness - Chopped & Dried Vegetable Spice Seasoning,34.99,N/A,N/A,Walmart
2025-12-16,"Dried Green Bell Peppers by Its Delish, 8 oz.",16.99,N/A,N/A,Walmart
2025-12-16,"Fresh Mandarin Oranges, 3 lb Bag",N/A,N/A,"3.97, Was $4.97",Walmart
2025-12-16,"Fresh Whole Russet Potatoes , 5 lb Bag",N/A,N/A,"2.47, Was $4.82",Walmart
2025-12-16,"Fresh Blueberries, 18 oz. Container",4.97,27.6 ¢/oz,N/A,Walmart
2025-12-16,"Fresh White Onions, 3 lb Bag",3.64,$1.21/lb,N/A,Walmart
2025-12-16,"Fresh Iceberg Lettuce, Each",2.34,N/A,N/A,Walmart
2025-12-16,"Fresh Cucumber, Each",0.76,N/A,N/A,Walmart
2025-12-16,"Fresh Produce, Baby Peeled Carrots, 1lb Bag",N/A,N/A,"1.17, Was $1.37",Walmart
2025-12-16,"Fresh Red Seedless Grapes, Bag (2.25 lbs/Bag Est.)",4.43,$1.97/lb,N/A,Walmart
2025-12-16,"Marketside Fresh Organic Bananas, Bunch",1.71,74.0 ¢/lb,N/A,Walmart
2025-12-16,"Fresh Whole Red Onion, Each",0.99,$1.24/lb,N/A,Walmart
2025-12-16,"Great Value Frozen Broccoli Florets Steamable Bag, 12 oz, Organic and Fresh",1.16,9.7 ¢/oz,N/A,Walmart
2025-12-16,"Fresh Yellow Onions, 3 lb Bag",2.94,6.1 ¢/oz,N/A,Walmart
2025-12-16,"Fresh Green Onions Bunch, Each",1.07,N/A,N/A,Walmart
2025-12-16,"Fresh Celery Stalk, Each",1.27,N/A,N/A,Walmart
2025-12-16,"Freshness Guaranteed Sliced White Mushrooms, 8 oz",1.94,24.3 ¢/oz,N/A,Walmart
2025-12-16,"Fresh Cantaloupe, Each",2.97,N/A,N/A,Walmart
2025-12-16,"Fresh Produce Whole Color Bell Peppers, 3 Count Bag",2.47,82.3 ¢/count,N/A,Walmart
2025-12-16,"Fresh Mini Cucumbers, 16 oz",1.97,12.3 ¢/oz,N/A,Walmart
2025-12-16,"Marketside Fresh Shredded Iceberg Lettuce, 8 oz, Bag",1.97,24.6 ¢/oz,N/A,Walmart
2025-12-16,"Marketside Fresh Spinach, 10 oz Bag (Fresh)",1.84,18.4 ¢/oz,N/A,Walmart
2025-12-16,"Fresh Produce, Whole Green Cilantro, 1 Bunch",0.83,N/A,N/A,Walmart
2025-12-16,"Fresh Green Cabbage, Each",2.66,77.0 ¢/lb,N/A,Walmart
2025-12-16,"Fresh Yellow Baby Potatoes, 1.5 lb Bag",3.97,16.5 ¢/oz,N/A,Walmart
2025-12-16,"Fresh Whole Yellow Onion, Each",0.70,88.0 ¢/lb,N/A,Walmart
2025-12-16,"Fresh Produce, Green Whole Asparagus, 1 Bunch Bundle",3.52,$3.52/lb,N/A,Walmart
2025-12-16,"Fresh Whole Carrots, 1 lb Bag",1.32,8.3 ¢/oz,N/A,Walmart
2025-12-16,"Green Bell Pepper, 1 each",0.82,N/A,N/A,Walmart
2025-12-16,"Fresh Romaine Lettuce Hearts 3 Count, Each",3.86,$1.29/count,N/A,Walmart
2025-12-16,"Fresh Lime, Each",0.25,N/A,N/A,Walmart
2025-12-16,"Fresh Grape Tomato, 10 oz Package",N/A,N/A,"2.44, Was $2.77",Walmart
2025-12-16,"Fresh Gala Apples, 3 lb Bag",N/A,N/A,"2.67, Was $5.17",Walmart
2025-12-16,"Fresh Kiwi, 1lb Package",N/A,N/A,"2.43, Was $2.84",Walmart
2025-12-16,"Fresh Jalapeno Pepper, Approx. 3-5 per 0.25 Pound",0.41,$1.62/lb,N/A,Walmart
2025-12-16,"Fresh Lemon, Each",N/A,N/A,"0.58, Was $0.68",Walmart
2025-12-16,N/A,N/A,N/A,N/A,Walmart
2025-12-16,N/A,N/A,N/A,N/A,Walmart
date,item_name,price,price_per_unit,sale_price,store
2025-12-16,"Flat Leaf Spinach, 8 oz",N/A,8 oz,N/A,Aldi
2025-12-16,"Classic Coleslaw, 14 oz",N/A,14 oz,N/A,Aldi
2025-12-16,"Spinach & Artichoke Stuffed Mushrooms, 8.5 oz",N/A,8.5 oz,N/A,Aldi
2025-12-16,"Organic Chopped Kale, 12 oz",N/A,12 oz,N/A,Aldi
2025-12-16,"Santa Fe Style Salad Bowl, 6.25 oz",N/A,6.3 oz,N/A,Aldi
2025-12-16,"Southwest Chopped Salad Kit, 12 oz",N/A,12 oz,N/A,Aldi
2025-12-16,"Sunflower Chopped Salad Kit, 11.1 oz",N/A,12.1 oz,N/A,Aldi
2025-12-16,"Italian Salad, 9 oz",N/A,9 oz,N/A,Aldi
2025-12-16,"Spring Mix, 5 oz",N/A,5 oz,N/A,Aldi
2025-12-16,"Garden Salad, 12 oz",N/A,12 oz,N/A,Aldi
2025-12-16,"Sweet Kale Chopped Salad Kit, 12 oz",N/A,12 oz,N/A,Aldi
2025-12-16,"Caesar Salad  Kit, 10 oz",N/A,10 oz,N/A,Aldi
2025-12-16,"Asian Chopped Salad Kit, 12 oz",N/A,12 oz,N/A,Aldi
2025-12-16,"Organic Arugula and Spinach Mix, 5 oz",N/A,5 oz,N/A,Aldi
2025-12-16,"Chicken Caesar Salad Bowl, 6.25 oz",N/A,6.25 oz,N/A,Aldi
2025-12-16,"Shredded Lettuce, 8 oz",N/A,8 oz,N/A,Aldi
2025-12-16,"Sweet Butter Salad, 8 oz",N/A,6 oz,N/A,Aldi
2025-12-16,"Organic  Mixed Greens, 5 oz",N/A,5 oz,N/A,Aldi
2025-12-16,"Organic Spring Mix, 16 oz",N/A,16 oz,N/A,Aldi
2025-12-16,"Organic Baby Spinach, 5 oz",N/A,5 oz,N/A,Aldi
2025-12-16,"Vidalia Onions, 2 lb",N/A,N/A,N/A,Aldi
2025-12-16,"Carrots, 2 lb",N/A,2 lb,N/A,Aldi
2025-12-16,"Romaine Lettuce Hearts, 3 count",N/A,3 ct,N/A,Aldi
2025-12-16,"Envy Apples, 2 lb",N/A,2 lb,N/A,Aldi
2025-12-16,"Cucumber, each",N/A,1 each,N/A,Aldi
2025-12-16,"Artisan Lettuce, each",N/A,1 each,N/A,Aldi
