date,item_name,price,price_per_unit,sale_price,store
2025-04-03,"Great Value Crispy Rice Treats, 40 Count",9.48,30.4 ¢/oz,N/A,Walmart
2025-04-03,Great Value Taters Seasoned and Shredded Potatoes,2.97,9.3 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Peanut Butter Wafer Bars, 2 oz, 6 pack",1.98,16.5 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Chunk Light Tuna in Water, 5 oz, 4 Pack",3.22,$3.22,3.18,Walmart
2025-04-03,"Great Value Butter Flavor Flaky Jumbo Biscuits, 8 Count",1.97,12.3 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Hickory Smoked Bacon, 12 oz",3.64,$4.85/lb,N/A,Walmart
2025-04-03,"Great Value Purified Drinking Water, 16.9 Fl. Oz., 40 Count",5.47,0.8 ¢/fl oz,N/A,Walmart
2025-04-03,"Great Value Cut Green Beans, Canned Green Beans, 14.5 oz Can",0.68,4.7 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Saltine Crackers, 16 oz, 4 Count",1.74,10.9 ¢/oz,N/A,Walmart
2025-04-03,"Great Value White Sandwich Bread, 20 oz",1.42,7.1 ¢/oz,N/A,Walmart
2025-04-03,"Great Value White Round Top Bread Loaf, 20 oz",1.42,7.1 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Hot Dog Buns, White, 11 oz, 8 Count",1.46,13.3 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Hashbrown Patties, 22oz",3.42,15.2 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Large White Eggs, 18 Count",7.34,40.8 ¢/count,N/A,Walmart
2025-04-03,"Great Value Hamburger Buns, 8 Count, 11 oz",1.46,13.3 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Whole Vitamin D Milk, Gallon, Plastic, Jug, 128 Fl Oz",3.22,2.5 ¢/fl oz,N/A,Walmart
2025-04-03,"Great Value Pure Granulated Sugar, 4 lb",3.14,4.9 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Frosted Strawberry Toaster Pastries, 20.3 oz, 12 Count",1.92,9.5 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Creamy Peanut Butter, 16 oz",1.94,12.1 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Golden Sweet Whole Kernel Corn, 15 oz",0.68,4.5 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Garlic Powder, 3.4 oz",1.16,34.1 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Cream Cheese Bar 8 oz, 2 Count",3.67,$3.67,3.26,Walmart
2025-04-03,"Great Value Original Syrup, 24 oz",2.36,9.8 ¢/fl oz,N/A,Walmart
2025-04-03,Great Value Spaghetti 16oz,0.98,6.1 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Sweet Hawaiian Rolls, 12 oz, 12 Count",2.68,22.3 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Medium Soft Taco Flour Tortillas, 16 oz, 10 Count",1.98,12.4 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Berry Punch, 59 oz",1.82,3.1 ¢/fl oz,N/A,Walmart
2025-04-03,"Great Value Tomato Ketchup, 32 oz",1.94,6.1 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Mozzarella String Cheese Sticks, 12 oz Bag, 12 Count (Refrigerated)",3.34,27.8 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Cinnamon French Toast Sticks, 16 oz (Frozen)",3.16,19.8 ¢/oz,N/A,Walmart
2025-04-03,"Great Value All Natural Boneless Skinless Chicken Breasts, 3 lb (Frozen)",9.48,$3.16/lb,N/A,Walmart
2025-04-03,"Great Value 100% Apple Juice, 96 fl oz",3.08,3.2 ¢/fl oz,N/A,Walmart
2025-04-03,"Great Value Sweet Cream Salted Butter, 16 oz Box, 4 Sticks, Refrigerated",3.96,24.8 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Finely Shredded Colby Jack Cheese, 8 oz",2.24,$2.24,1.97,Walmart
2025-04-03,"Great Value Purified Drinking Water, 16.9 fl oz, 24 Count",3.64,0.9 ¢/fl oz,N/A,Walmart
2025-04-03,"Great Value, Large White Eggs, 12 Count",4.97,41.4 ¢/count,N/A,Walmart
2025-04-03,"Great Value Seasoned French Fried Potatoes, 32 oz Bag (Frozen)",2.97,9.3 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Singles American Pasteurized Prepared Cheese Product, 16 oz, 24 Count",2.48,15.5 ¢/oz,N/A,Walmart
2025-04-03,"Great Value California Style Vegetable Mix, 12 oz Bag (Frozen)",1.16,9.7 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Southwest Corn, 15.25 oz Can",1.27,8.3 ¢/oz,N/A,Walmart
2025-04-03,"Great Value Brussels Sprouts, 12 oz Bag (Frozen)",1.42,11.8 ¢/oz,N/A,Walmart
2025-04-03,N/A,N/A,N/A,N/A,Walmart
2025-04-03,N/A,N/A,N/A,N/A,Walmart
date,item_name,price,price_per_unit,sale_price,store
2025-04-03,"Cleveland Kitchen Gluten-Free Classic Kimchi, Chopped, 16 oz Pouch",4.94,30.9 ¢/oz,N/A,Walmart
2025-04-03,"Sumo Citrus Mandarin, 2lb Bag",5.74,$2.87/lb,N/A,Walmart
2025-04-03,"Fresh Banana, Each",0.26,50.0 ¢/lb,N/A,Walmart
2025-04-03,"Fresh Cucumber, Each",0.76,N/A,N/A,Walmart
2025-04-03,"Fresh Roma Tomato, Each",0.32,$1.28/lb,N/A,Walmart
2025-04-03,"Fresh Mandarin Oranges, 3 lb Bag",4.98,$4.98,3.97,Walmart
2025-04-03,1lb Baby Peeled Carrots,1.07,6.7 ¢/oz,N/A,Walmart
2025-04-03,"Marketside Fresh Organic Bananas, Bunch",2.26,74.0 ¢/lb,N/A,Walmart
2025-04-03,"Fresh Iceberg Lettuce, Each",1.84,N/A,N/A,Walmart
2025-04-03,"Fresh Strawberries, 1 lb Container",3.28,20.5 ¢/oz,N/A,Walmart
2025-04-03,"Fresh Broccoli Crowns, Each",1.83,$1.97/lb,N/A,Walmart
2025-04-03,Fresh Sweet Corn on the Cob (1 each),0.75,$0.75,0.50,Walmart
2025-04-03,"Fresh Red Seedless Grapes, Bag (2.25 lbs/Bag Est.)",5.56,N/A,4.43,Walmart
2025-04-03,"Fresh Hass Avocados, Each",0.78,N/A,N/A,Walmart
