date,item_name,price,price_per_unit,sale_price,store
2024-08-18,"Chicken Caesar Salad Bowl, 6.25 oz",3.19,6.3 oz,N/A,Aldi
2024-08-18,"Flat Leaf Spinach, 8 oz",1.65,8 oz,N/A,Aldi
2024-08-18,"Classic Coleslaw, 14 oz",1.69,14 oz,N/A,Aldi
2024-08-18,"Spinach & Artichoke Stuffed Mushrooms, 8.5 oz",4.75,8.5 oz,N/A,Aldi
2024-08-18,"Organic Chopped Kale, 12 oz",3.19,12 oz,N/A,Aldi
2024-08-18,"Santa Fe Style Salad Bowl, 6.25 oz",3.19,6.3 oz,N/A,Aldi
2024-08-18,"Basil, 0.75 oz",1.95,0.75 oz,N/A,Aldi
2024-08-18,"Southwest Chopped Salad Kit, 12 oz",3.65,12 oz,N/A,Aldi
2024-08-18,Sunflower Chopped Salad Kit,3.65,11.1 oz,N/A,Aldi
2024-08-18,"Italian Salad, 9 oz",2.85,9 oz,N/A,Aldi
2024-08-18,"Spring Mix, 5 oz",2.85,5 oz,N/A,Aldi
2024-08-18,"Garden Salad, 12 oz",1.99,12 oz,N/A,Aldi
2024-08-18,"Sweet Kale Chopped Salad Kit, 12 oz",3.65,12 oz,N/A,Aldi
2024-08-18,"Caesar Salad  Kit, 10 oz",3.29,10 oz,N/A,Aldi
2024-08-18,"Asian Chopped Salad Kit, 12 oz",3.65,1 each,N/A,Aldi
2024-08-18,"Organic Arugula and Spinach Mix, 5 oz",3.19,5 oz,N/A,Aldi
2024-08-18,"Shredded Lettuce, 8 oz",2.09,8 oz,N/A,Aldi
2024-08-18,"Mango Slices, 16 oz",4.75,16 oz,N/A,Aldi
2024-08-18,"Sweet Butter Salad, 8 oz",2.85,6 oz,N/A,Aldi
2024-08-18,"Organic  Mixed Greens, 5 oz",3.19,5 oz,N/A,Aldi
2024-08-18,"Organic Spring Mix, 16 oz",5.39,16 oz,N/A,Aldi
2024-08-18,"Organic Baby Spinach, 5 oz",3.19,5 oz,N/A,Aldi
2024-08-18,Party Pack Tomatoes,5.49,1.5 lb,N/A,Aldi
2024-08-18,"Carrots, 2 lb",1.55,2 lb,N/A,Aldi
2024-08-18,"Romaine Lettuce Hearts, 3 count",3.15,N/A,N/A,Aldi
2024-08-18,"Papaya, per lb",3.33,avg. 3.5 lb/piece,N/A,Aldi
2024-08-18,"Cucumber, each",0.65,1 each,N/A,Aldi
2024-08-18,Artisan Lettuce,3.55,1 each,N/A,Aldi
2024-08-18,"Parsley, 2 oz",1.05,2 oz,N/A,Aldi
2024-08-18,"Ambrosia Apples , Bag 3 lb",2.75,3 lb,N/A,Aldi
2024-08-18,"Baby  Peeled Carrots, 16 oz",1.45,16 oz,N/A,Aldi
2024-08-18,"Granny Smith Apples, 3 lb",3.95,N/A,N/A,Aldi
2024-08-18,"Lady Alice Apples, 3 lb",4.19,3 lb,N/A,Aldi
2024-08-18,"Red Delicious Apples, 3 lb",2.75,3 lb,N/A,Aldi
2024-08-18,"Dynamic Duo Potatoes, 24 oz",3.29,24 oz,N/A,Aldi
2024-08-18,"Strawberries,   1 lb",2.49,1 lb,N/A,Aldi
2024-08-18,"Green Peppers, 3 pack",2.19,3 ct,N/A,Aldi
2024-08-18,"Pink Lady Apples, 3 lb",4.29,N/A,N/A,Aldi
2024-08-18,"Organic Blackberries, 6 oz",3.19,6 oz,N/A,Aldi
2024-08-18,"Russet  Potatoes, 10 lb",5.29,N/A,N/A,Aldi
2024-08-18,"Blueberries,   1 pint",2.65,1 pt,N/A,Aldi
2024-08-18,"Organic Red Grapes, 2 lb",5.45,2 lb,N/A,Aldi
2024-08-18,"Mandarin Oranges,  3 lb",3.29,3 lb,N/A,Aldi
2024-08-18,"Pineapple, each",1.99,N/A,N/A,Aldi
2024-08-18,"Portabella Mushrooms, 6 oz",2.75,6 oz,N/A,Aldi
2024-08-18,"Grape Tomatoes,  10 oz",2.45,10 oz,N/A,Aldi
2024-08-18,"Blackberries, 6 oz",2.19,6 oz,N/A,Aldi
2024-08-18,"Asparagus,  1 lb",2.99,1 lb,N/A,Aldi
2024-08-18,"Organic Blueberries, Package",3.85,1 pt,N/A,Aldi
2024-08-18,"Fresh Organic Strawberries, 1 lb",3.95,1 lb,N/A,Aldi
2024-08-18,"Cauliflower Crowns, each",3.09,1 each,N/A,Aldi
2024-08-18,"Mini Avocados, 6 count",3.75,6 ct,N/A,Aldi
2024-08-18,"Tomatoes On the Vine, 24 oz",3.19,24 oz,N/A,Aldi
2024-08-18,"Sugar Snap Peas, 8 oz",2.55,8 oz,N/A,Aldi
2024-08-18,"Mini Sweet Peppers, 1 lb",2.95,1 lb,N/A,Aldi
2024-08-18,"Large Seedless Watermelon, each",5.15,1 each,N/A,Aldi
2024-08-18,"Lemons, 2 lb",4.29,2 lb,N/A,Aldi
2024-08-18,Organic Celery Hearts,2.45,1 each,N/A,Aldi
