date,item_name,price,price_per_unit,sale_price,store
2025-01-30,"Cinnamon Raisin Bagels, 6 count",2.15,20 oz,N/A,Aldi
2025-01-30,"Raspberry Strip  Danish, 14 oz",3.85,14 oz,N/A,Aldi
2025-01-30,"Pre  Sliced Hot Dog Buns, 8 count",1.29,11 oz,N/A,Aldi
2025-01-30,"Casera Amarillas Tostadas, 12.8 oz",2.55,12.8 oz,N/A,Aldi
2025-01-30,"Flour Tortillas,  17.5 oz",2.05,17.5 oz,N/A,Aldi
2025-01-30,"Fajita Flour Tortillas, 20 count",1.75,23 oz,N/A,Aldi
2025-01-30,"Chocolate  Chunk Cookies, 14 oz",4.09,14 oz,N/A,Aldi
2025-01-30,"Low Sodium Sprouted 7 Grain Bread, 16 oz",4.09,16 oz,N/A,Aldi
2025-01-30,"Blueberry Bagels, 20 oz",2.15,20 oz,N/A,Aldi
2025-01-30,"Italian Bread Loaf, 16 oz",4.39,16 oz,N/A,Aldi
2025-01-30,"Artisanal Bread, 20 oz",2.85,20 oz,N/A,Aldi
2025-01-30,"Brioche  Hot Dog Buns, 9.52 oz",2.49,9.52 oz,N/A,Aldi
2025-01-30,"Original Naan Bread, 17.6 oz",4.65,17.6 oz,N/A,Aldi
2025-01-30,"Banana Nut Muffins, 4 count",4.35,14.1 oz,N/A,Aldi
2025-01-30,"Cheese Strip  Danish, 14 oz",3.85,14 oz,N/A,Aldi
2025-01-30,"Take  & Bake French Baguette, 12 oz",1.89,9.5 oz,N/A,Aldi
2025-01-30,"White Pita Bread, 12 oz",2.75,11 oz,N/A,Aldi
2025-01-30,"Mini Naan Bread, 12.7 oz",4.85,12.7 oz,N/A,Aldi
2025-01-30,"Plain  Sliced Brioche Loaf, 17.6 oz",5.05,17.6 oz,N/A,Aldi
2025-01-30,"100%  Whole Wheat Sandwich Skinnys, 12 oz",2.19,12 oz,N/A,Aldi
2025-01-30,"Multigrain  Sandwich Skinnys, 12 oz",2.19,12 oz,N/A,Aldi
2025-01-30,"Chocolate Chip Mini Muffins, 12 oz",3.85,12 oz,N/A,Aldi
2025-01-30,"Pre  Sliced Hamburger Buns, 8 count",1.29,12 oz,N/A,Aldi
2025-01-30,"Plain Mini Bagels, 18 oz",2.75,18 oz,N/A,Aldi
2025-01-30,"Oatmeal  Cranberry Cookies, 14 oz",4.09,14 oz,N/A,Aldi
2025-01-30,"Split Top Wheat Bread, 20 oz",1.49,20 oz,N/A,Aldi
2025-01-30,"Pre-sliced Plain  Bagels, 6 count",2.15,18 oz,N/A,Aldi
2025-01-30,"Plain English Muffins, 6 count",1.65,12 oz,N/A,Aldi
2025-01-30,"Pre-Sliced Everything Bagels, 6 count",2.15,20 oz,N/A,Aldi
2025-01-30,"Parmesan Romano Garlic Bread, 10 oz",3.65,10 oz,N/A,Aldi
2025-01-30,"Sourdough  Square Loaf, 24 oz",3.65,24 oz,N/A,Aldi
2025-01-30,"Sliced Sourdough  Round, 24 oz",3.65,24 oz,N/A,Aldi
2025-01-30,"Flour Tortillas,  17.5 oz",2.05,17.5 oz,N/A,Aldi
2025-01-30,"Plain Protein  Wraps, 12 oz",3.65,12 oz,N/A,Aldi
2025-01-30,"Artisanal Bread, 20 oz",2.85,20 oz,N/A,Aldi
2025-01-30,"Italian Bread Loaf, 16 oz",4.39,16 oz,N/A,Aldi
2025-01-30,"12 Grain Wide Pan Bread, 24 oz",2.75,24 oz,N/A,Aldi
2025-01-30,"Cinnamon  Sweet  Rolls, 8 counts",3.85,22 oz,N/A,Aldi
2025-01-30,"Honey Wheat  Bread, 20 oz",2.05,20 oz,N/A,Aldi
2025-01-30,"Italian Bread, 20 oz",2.05,20 oz,N/A,Aldi
2025-01-30,"100%  Whole Wheat Bread, 20 oz",2.15,20 oz,N/A,Aldi
2025-01-30,"Hawaiian Sweet  Rolls, 12 count",1.89,12 oz,N/A,Aldi
2025-01-30,"Lemon  Sliced Loaf Cake, 8 Count",4.39,14 oz,N/A,Aldi
2025-01-30,"Banana  Nut  Sliced Loaf Cake, 8 Count",4.39,14 oz,N/A,Aldi
2025-01-30,"White Bread,  20 oz",1.09,20 oz,N/A,Aldi
2025-01-30,"Apple  Lunchbox  Pie, 4 oz",0.89,4 oz,N/A,Aldi
2025-01-30,"Cherry  Lunchbox  Pie, 4 oz",0.89,4 oz,N/A,Aldi
2025-01-30,"Mini Croissants,  10 oz",3.19,10 oz,N/A,Aldi
2025-01-30,"100% Whole Wheat Wide Pan Bread, 24 oz",2.75,24 oz,N/A,Aldi
2025-01-30,"Garlic Herb Bread, 10 oz",3.65,10 oz,N/A,Aldi
2025-01-30,"Cinnamon Raisin Bread, 16 oz",2.75,16 oz,N/A,Aldi
2025-01-30,"Blueberry Muffins, 4 count",4.35,14.1 oz,N/A,Aldi
2025-01-30,"Chocolate Chip Muffins, 4 count",4.35,14.1 oz,N/A,Aldi
2025-01-30,"Blueberry Mini Muffins, 12 oz",3.85,12 oz,N/A,Aldi
2025-01-30,"Triple Chocolate  Creme Cake, 20 oz",5.19,20 oz,N/A,Aldi
2025-01-30,"Cinnamon Raisin Mini Bagels, 18 oz",2.75,18 oz,N/A,Aldi
