date,item_name,price,price_per_unit,sale_price,store
2024-10-17,"Gourmet Garden Gluten Free Minced Garlic Stir-in Paste, 4 oz Tube",3.94,98.5 ¢/oz,N/A,Walmart
2024-10-17,"Rancho Meladuco Date Farm California-Grown Medjool Dates, Whole Fresh Un-Pitted, 1 lb. Box Dates",13.49,$13.49/lb,N/A,Walmart
2024-10-17,"Fresh Banana, Each",0.24,50.0 ¢/lb,N/A,Walmart
2024-10-17,"Fresh Strawberries, 1 lb Container",2.92,18.3 ¢/oz,N/A,Walmart
2024-10-17,Fresh Sweet Corn on the Cob (1 each),0.75,N/A,N/A,Walmart
2024-10-17,"Fresh Cucumber, Each",0.72,N/A,N/A,Walmart
2024-10-17,"Fresh Hass Avocados, Each",0.88,N/A,N/A,Walmart
2024-10-17,"Fresh Roma Tomato, Each",0.25,98.0 ¢/lb,N/A,Walmart
2024-10-17,"Fresh Green Bell Pepper, Each",0.86,N/A,N/A,Walmart
2024-10-17,"Cantaloupe, each",2.98,N/A,N/A,Walmart
2024-10-17,1lb Baby Peeled Carrots,1.32,8.3 ¢/oz,N/A,Walmart
2024-10-17,"Fresh Clementines, 3 lb. Bag",4.98,$1.66/lb,N/A,Walmart
2024-10-17,"Fresh Iceberg Lettuce, Each",1.88,N/A,N/A,Walmart
2024-10-17,"Fresh Green Onions Bunch, Each",0.98,N/A,N/A,Walmart
2024-10-17,"Marketside Fresh Organic Bananas, Bunch",2.08,74.0 ¢/lb,N/A,Walmart
2024-10-17,"Fresh Whole Russet Potatoes , 5lb bag",4.28,$4.28,2.78,Walmart
2024-10-17,"Fresh Lemon, Each",0.68,N/A,N/A,Walmart
2024-10-17,"Fresh Broccoli Crowns, Each",1.34,$1.78/lb,N/A,Walmart
2024-10-17,Fresh Green Seedless Grapes (2.25 lbs/Bag Est.),4.46,N/A,3.78,Walmart
2024-10-17,"Fresh Lime, Each",0.25,N/A,N/A,Walmart
2024-10-17,"Fresh Cilantro, Bunch",0.68,17.0 ¢/oz,N/A,Walmart
2024-10-17,"Fresh Red Seedless Grapes, Bag (2.25 lbs/Bag Est.)",5.56,N/A,4.72,Walmart
2024-10-17,"Fresh Mini Cucumbers, 16 oz",1.97,12.3 ¢/oz,N/A,Walmart
2024-10-17,"Fresh Zucchini Squash, Each",0.93,$1.47/lb,N/A,Walmart
2024-10-17,"Freshness Guaranteed Sliced White Mushrooms, 8 oz",1.97,24.6 ¢/oz,N/A,Walmart
2024-10-17,"Fresh Yellow Peach, Each",1.36,$2.42/lb,N/A,Walmart
2024-10-17,"Asparagus, Bunch",3.67,N/A,N/A,Walmart
2024-10-17,"Marketside Caesar Salad Kit, 11.55 oz Bag, Fresh",3.98,$3.98,3.48,Walmart
2024-10-17,"Fresh Whole Red Onion, Each",0.91,$1.14/lb,N/A,Walmart
2024-10-17,"Fresh Pineapple, Each",2.18,N/A,N/A,Walmart
2024-10-17,"Fresh Celery Stalk, Each",1.88,$1.88,0.98,Walmart
2024-10-17,"Marketside Fresh Spinach, 10 oz Bag, Fresh",1.98,19.8 ¢/ounces,N/A,Walmart
2024-10-17,"Fresh Blueberries, 18 oz Container",7.24,40.2 ¢/oz,N/A,Walmart
2024-10-17,"Fresh Color Bell Peppers, 3 Count",3.24,$1.08/count,N/A,Walmart
2024-10-17,"Fresh Blueberries, 1 Pint Container",4.97,45.2 ¢/oz,N/A,Walmart
2024-10-17,"Fresh Romaine Lettuce Hearts 3 Count, Each",3.18,$1.06/ea,N/A,Walmart
2024-10-17,"Fresh Gala Apples, 3 lb Bag",4.42,$4.42,3.68,Walmart
2024-10-17,"Fresh Cherubs Grape Tomatoes, 10 oz Package",2.98,$2.98,2.48,Walmart
2024-10-17,"Fresh Yellow Onions, 3 lb Bag",4.38,$4.38,2.48,Walmart
2024-10-17,"Fresh Plum, Each",1.23,$3.32/lb,N/A,Walmart
2024-10-17,"Fresh Green Cabbage, Each",3.01,87.0 ¢/lb,N/A,Walmart
2024-10-17,"Fresh Strawberries, 2 lb Container",5.74,17.9 ¢/oz,N/A,Walmart
2024-10-17,N/A,N/A,N/A,N/A,Walmart
2024-10-17,N/A,N/A,N/A,N/A,Walmart
2024-10-17,N/A,N/A,N/A,N/A,Walmart
2024-10-17,"Gourmet Garden Gluten Free Minced Garlic Stir-in Paste, 4 oz Tube",3.94,98.5 ¢/oz,N/A,Walmart
2024-10-17,"Rancho Meladuco Date Farm California-Grown Medjool Dates, Whole Fresh Un-Pitted, 1 lb. Box Dates",13.49,$13.49/lb,N/A,Walmart
2024-10-17,"Fresh Slicing Tomato, Each",1.43,$1.98/lb,N/A,Walmart
2024-10-17,"Sweet Potatoes Whole Fresh, Each (Batata Mameya)",1.21,N/A,1.06,Walmart
2024-10-17,"Fresh Minced Garlic, 8 oz Jar",N/A,N/A,N/A,Walmart
2024-10-17,"Fresh Whole Yellow Onion, Each",0.70,88.0 ¢/lb,N/A,Walmart
