date,item_name,price,price_per_unit,sale_price,store
2024-09-05,"Great Value Crispy Rice Treats, 40 Count",9.48,30.4 ¢/oz,N/A,Walmart
2024-09-05,N/A,N/A,N/A,N/A,Walmart
2024-09-05,"Great Value Large White Eggs, 18 Count",3.88,21.6 ¢/count,N/A,Walmart
2024-09-05,N/A,N/A,N/A,N/A,Walmart
2024-09-05,"Great Value Fully Cooked Chicken Nuggets, 32 oz (Frozen)",5.97,18.7 ¢/oz,N/A,Walmart
2024-09-05,N/A,N/A,N/A,N/A,Walmart
2024-09-05,"Great Value Hickory Smoked Bacon, 12 oz",3.98,$5.31/lb,N/A,Walmart
2024-09-05,N/A,N/A,N/A,N/A,Walmart
2024-09-05,"Great Value Frosted Strawberry Toaster Pastries, 20.3 oz, 12 Count",1.97,9.7 ¢/oz,N/A,Walmart
2024-09-05,N/A,N/A,N/A,N/A,Walmart
2024-09-05,Great Value Taters Seasoned and Shredded Potatoes,3.42,$3.42,2.97,Walmart
2024-09-05,N/A,N/A,N/A,N/A,Walmart
2024-09-05,"Great Value White Round Top Bread Loaf, 20 oz",1.42,7.1 ¢/oz,N/A,Walmart
2024-09-05,N/A,N/A,N/A,N/A,Walmart
2024-09-05,"Great Value Whole Vitamin D Milk, Gallon, Plastic, Jug, 128 Fl Oz",3.38,2.6 ¢/fl oz,N/A,Walmart
2024-09-05,N/A,N/A,N/A,N/A,Walmart
2024-09-05,"Great Value Purified Drinking Water, 16.9 fl oz Bottles, 40 Count",5.36,0.8 ¢/fl oz,N/A,Walmart
2024-09-05,N/A,N/A,N/A,N/A,Walmart
2024-09-05,Great Value Spaghetti 16oz,0.98,6.1 ¢/oz,N/A,Walmart
2024-09-05,N/A,N/A,N/A,N/A,Walmart
2024-09-05,"Great Value Medium Soft Taco Flour Tortillas, 16 oz, 10 Count",1.98,12.4 ¢/oz,N/A,Walmart
2024-09-05,N/A,N/A,N/A,N/A,Walmart
2024-09-05,"Great Value Premium Original Shells & Cheese, 12 oz Shelf Stable",1.48,12.3 ¢/oz,N/A,Walmart
2024-09-05,N/A,N/A,N/A,N/A,Walmart
