date,item_name,price,price_per_unit,sale_price,store
2025-09-30,N/A,N/A,N/A,N/A,Walmart
2025-09-30,"Great Value Organic Balsamic Vinegar of Modena, 8.45 fl oz",4.68,55.4 ¢/fl oz,N/A,Walmart
2025-09-30,"Great Value Taters Seasoned and Shredded Potatoes, 32 oz, 2 lbs (Frozen)",2.97,9.3 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Purified Drinking Water, 16.9 Fl. Oz., 40 Count",5.47,0.8 ¢/fl oz,N/A,Walmart
2025-09-30,"Great Value Butter and Garlic Microwavable Rice, Ready to Eat, 8.8 oz Pouch",1.38,15.7 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Large White Eggs, 18 Count",3.46,19.2 ¢/count,N/A,Walmart
2025-09-30,"Great Value Strawberry Flavor Wafer Cookies, 8oz",1.97,24.6 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Naturally Hickory Smoked Sliced Bacon, 12 oz",4.24,35.3 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Seasoned Potato Hash Brown Patties, Shredded, 22.5 oz, 10 Count (Frozen)",3.42,15.2 ¢/oz,N/A,Walmart
2025-09-30,"Great Value White Sandwich Bread, 20 oz",1.42,7.1 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Blueberry Medium Roast Ground Coffee, 12 oz",5.97,49.8 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Pure Granulated Sugar, 4 lb",N/A,N/A,3.07,Walmart
2025-09-30,"Great Value Peanut Butter Wafer Bars, 2 oz, 6 Pack",1.98,16.5 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Whole Vitamin D Milk, Gallon, Plastic, Jug, 128 fl oz",3.32,2.6 ¢/fl oz,N/A,Walmart
2025-09-30,"(4 pack) Great Value Broccoli & Cheddar Condensed Soup, 10.5 oz Can",3.68,8.8 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Mozzarella Cheese Sticks Appetizer, 17.4 oz Carton (Frozen)",4.96,28.5 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Tomato Ketchup, 32 oz",1.94,6.1 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Chunk Light Tuna in Water, 5 oz, 4 Pack",3.84,19.2 ¢/oz,N/A,Walmart
2025-09-30,"Great Value 1% Low-fat Chocolate Milk Half Gallon, Plastic, Jug, 64 Fl Oz",1.67,2.6 ¢/fl oz,N/A,Walmart
2025-09-30,"Great Value Fiesta Blend Finely Shredded Cheese, 8 oz Bag",1.97,24.6 ¢/oz,N/A,Walmart
2025-09-30,"(2 pack) Great Value Yum Yum Sauce, 16.5 oz",5.96,18.1 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Cinnamon French Toast Sticks, 16 oz, Box (Frozen)",3.16,19.8 ¢/oz,N/A,Walmart
2025-09-30,"Great Value White Round Top Bread Loaf, 20 oz",1.42,7.1 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Butter Flavor Flaky Jumbo Biscuits, 8 Count",1.84,11.5 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Garlic Powder, 3.4 oz",N/A,N/A,1.00,Walmart
2025-09-30,Great Value Strawberry Lemonade 59 oz,1.64,2.8 ¢/fl oz,N/A,Walmart
2025-09-30,"Great Value Medium Soft Taco Flour Tortillas, 16 oz, 10 Count",1.98,12.4 ¢/oz,N/A,Walmart
2025-09-30,"Great Value Berry Punch, 59 oz",1.64,2.8 ¢/fl oz,N/A,Walmart
2025-09-30,"Great Value Original Sour Cream, 16 oz Tub",1.88,11.8 ¢/oz,N/A,Walmart
